Timestamp,EquipmentID,EquipmentType,Location,EquipmentAgeDays,Alarm_SpanLoss,Alarm_OpticalReturnLoss,Alarm_Temperature,Alarm_Voltage,SpanLoss,OpticalReturnLoss,Temperature,Voltage,PowerOutage,FiberCut,ParentDeviceID,upstream_status,downstream_status,interface_status,interface_in_errors,interface_out_errors,cpu_utilization,memory_utilization,temperature_status,fan_status,power_status,alarms_count,downstream_impact_score,IsRootCause,FaultInjected
2023-06-06 01:00:00,cpe-sw-21,Switch,Tokyo,729,1,1,1,1,2.6573475181221995,46.25319160171075,41.36046520864849,10.184045225034199,False,False,ce-ro-11,up,all_down,down,370,458,96,95,critical,failed,failed,4,0.76,1,1
2023-06-06 01:00:00,cpe-ro-8,Router,Tokyo,395,0,0,0,0,0.07913179848141207,57.39756198838295,1.006510303789884,11.896337906592512,False,False,cpe-ro-8,down,all_down,down,202,107,61,45,normal,warning,normal,1,0.22,0,0
2023-06-06 01:00:00,pe-ro-3,Router,Frankfurt,1157,1,1,1,1,3.1764333477578557,45.288768676393666,41.8403887366834,10.18416942235269,False,False,pe-ro-3,up,all_down,down,377,368,99,97,critical,failed,failed,5,0.26,1,1
2023-06-06 01:00:00,pe-ro-6,Router,Tokyo,980,0,0,0,0,1.0952564219231982,56.5832554922212,21.029191820775168,11.789846901712696,False,False,pe-ro-6,up,partial_down,up,274,346,84,86,normal,normal,normal,2,0.35,0,0
2023-06-06 01:00:00,core-sw-8,Switch,Frankfurt,330,0,0,0,0,0.12750275395700011,59.09207416970066,1.0728744585432215,11.794014893271449,False,False,cpe-ro-8,up,all_up,up,354,359,71,26,normal,normal,normal,3,0.89,0,0
2023-06-06 01:00:00,cpe-ro-29,Router,New York,104,1,0,1,0,2.157943111877488,56.89882080737059,42.56893249255345,11.899329420621184,False,False,cpe-ro-29,up,partial_down,testing,325,375,26,62,warning,normal,normal,3,0.16,1,0
2023-06-06 01:00:00,cpe-ro-12,Router,New York,1052,0,1,0,1,0.27720429251720113,45.56934693800703,1.0219885618478053,10.566773407241474,False,False,cpe-ro-12,up,all_up,down,47,6,75,71,normal,normal,normal,3,0.7,0,0
2023-06-06 01:00:00,cpe-sw-25,Switch,London,736,0,0,0,0,0.21690456754430829,56.47611621319617,1.0332241722822242,11.984587128406313,False,False,cpe-ro-23,degraded,all_up,up,82,345,44,81,normal,normal,normal,2,0.9,0,0
2023-06-06 01:00:00,cpe-ro-33,Router,Tokyo,1568,1,1,0,1,3.1849083485386163,47.91592527979985,5.365967941587155,10.174045367699705,False,False,cpe-ro-33,up,all_down,down,15,154,28,33,normal,normal,normal,1,0.88,1,0
2023-06-06 01:00:00,ce-ro-12,Router,Sydney,1136,0,1,0,1,0.4492473922951172,48.067868057426125,5.227112542523031,10.121420157629002,True,False,ce-ro-12,degraded,all_up,down,34,255,94,92,normal,normal,normal,5,0.92,0,0
2023-06-06 01:00:00,core-sw-6,Switch,New York,1293,1,1,0,0,2.903266608927075,45.87235588225216,1.021613622436657,12.092732490505007,False,False,cpe-ro-27,up,all_down,down,369,227,58,88,normal,normal,normal,2,0.4,1,0
2023-06-06 01:00:00,cpe-ro-14,Router,Sydney,1598,0,0,0,0,0.08095516150932591,58.79108901892182,0.9975236789588898,12.092572822168997,False,False,cpe-ro-14,down,all_up,down,371,5,58,44,normal,normal,normal,2,0.87,0,0
2023-06-06 01:00:00,cpe-sw-23,Switch,Sydney,1099,0,0,0,0,0.12408614128445991,58.88210912484335,1.0748612936478972,12.190134812150967,False,False,ce-ro-24,down,all_up,down,124,292,81,39,normal,normal,warning,5,0.35,0,0
2023-06-06 01:00:00,cpe-ro-3,Router,New York,1771,1,1,0,0,3.153977590046647,46.59486231389947,2.633812767730101,12.077876875342248,False,False,cpe-ro-3,up,all_down,down,192,353,25,25,normal,normal,normal,2,0.76,1,0
2023-06-06 01:00:00,cpe-ro-9,Router,Frankfurt,671,0,0,0,0,0.08549695392139908,55.88529204887433,10.754027521105703,12.193970690279096,False,False,cpe-ro-9,up,all_up,up,93,232,58,70,normal,normal,normal,0,0.26,0,0
2023-06-06 01:00:00,ce-ro-18,Router,New York,740,0,1,0,1,0.8939723772161189,48.817968914638065,10.682279068385553,10.160159413967525,False,False,ce-ro-18,up,partial_down,testing,196,29,68,94,normal,normal,warning,1,0.17,0,0
2023-06-06 01:00:00,cpe-ro-1,Router,Sydney,1089,0,0,0,1,0.190187503709098,59.38340907997971,20.990260888470857,10.598435972092856,False,False,cpe-ro-1,up,all_up,up,263,69,99,56,normal,normal,normal,5,0.02,0,0
2023-06-06 01:00:00,cpe-ro-2,Router,London,823,1,1,0,0,3.0957947956977723,45.4870745053309,0.9737978714099611,11.795360675046055,False,False,cpe-ro-2,up,all_down,testing,314,216,95,39,normal,normal,normal,1,0.8,1,0
2023-06-06 01:00:00,ce-ro-9,Router,Sydney,783,0,0,0,0,0.04997094999524146,56.49414532514152,1.034089028358484,11.897369013607909,False,False,ce-ro-9,up,all_up,down,174,293,35,70,normal,normal,normal,1,0.65,0,0
2023-06-06 01:00:00,pe-ro-5,Router,London,436,1,1,1,1,2.3483606070309015,46.870108261003296,41.39358808323842,10.284319548864772,False,False,pe-ro-5,up,all_up,down,199,252,38,30,critical,normal,normal,1,0.86,1,0
2023-06-06 01:00:00,cpe-ro-25,Router,New York,752,0,1,1,1,0.1041713203704815,47.0608982470688,41.92104227933823,10.057361244997784,False,False,cpe-ro-25,down,partial_down,down,387,495,91,93,critical,failed,failed,5,0.31,0,1
2023-06-06 01:00:00,pe-ro-4,Router,New York,325,0,0,0,0,0.05969376537138397,57.29710468803645,1.0835548691996868,12.097503451200318,False,False,pe-ro-4,up,all_up,down,86,126,22,79,normal,normal,failed,5,0.97,0,0
2023-06-06 01:00:00,cpe-ro-34,Router,London,59,0,0,0,0,0.04586945989417018,57.195149274806894,1.0985465637639344,11.99864933806438,False,False,cpe-ro-34,up,all_up,down,114,319,33,24,normal,normal,normal,4,0.8,0,0
2023-06-06 01:00:00,core-sw-5,Switch,Sydney,1682,1,1,0,0,3.083694943878082,47.65342309588119,0.9526085314142912,12.096360285772505,False,False,ce-ro-23,up,all_down,up,34,345,29,94,critical,normal,normal,0,0.88,1,0
2023-06-06 01:00:00,cpe-ro-17,Router,Sydney,1632,0,1,0,1,1.7264118231357062,45.896087401833356,10.363417233098296,10.180320491244721,False,False,cpe-ro-17,up,all_up,down,24,99,78,82,normal,normal,normal,3,0.37,0,0
2023-06-06 01:00:00,ce-ro-11,Router,London,1233,1,1,0,0,3.4348373827904544,47.00894777339234,2.6706987811557745,11.98627718619523,False,False,ce-ro-11,up,partial_down,down,53,366,94,92,normal,normal,normal,5,0.7,1,0
2023-06-06 01:00:00,cpe-ro-39,Router,Frankfurt,429,1,1,1,1,2.943711742335222,45.34642871934028,41.22591117178454,10.134812345628081,False,False,cpe-ro-39,up,all_down,down,455,361,94,95,critical,failed,failed,5,0.58,0,1
2023-06-06 01:00:00,cpe-sw-19,Switch,New York,688,1,1,0,0,3.34897646109582,45.459679246847855,1.0291921166220535,11.898666634365394,False,False,core-ro-5,up,partial_down,down,359,223,20,24,normal,normal,normal,3,0.71,1,0
2023-06-06 01:00:00,cpe-fw-1,Firewall,Tokyo,1232,0,0,0,0,0.05421435362445886,57.482662173803014,1.0020761805981422,11.789917466496846,False,False,pe-ro-3,up,all_up,up,222,24,92,41,normal,normal,normal,5,0.3,0,0
2023-06-06 01:00:00,cpe-ro-20,Router,London,1192,0,1,0,0,1.5139710330690037,48.987352982788,1.0575159296881464,11.79629670931137,False,False,cpe-ro-20,up,all_up,down,124,150,57,85,warning,warning,normal,0,0.58,0,0
2023-06-06 01:00:00,cpe-ro-16,Router,Sydney,1559,0,0,0,0,0.07269312264420033,59.596623871957625,0.9844965068003834,12.096637071313747,False,False,cpe-ro-16,up,partial_down,testing,192,128,62,98,normal,warning,normal,4,0.28,0,0
2023-06-06 01:00:00,cpe-ro-26,Router,Tokyo,1124,1,1,0,0,3.1381464604621527,46.622635225708784,1.0668437801030937,11.982461666967977,False,False,cpe-ro-26,up,all_down,down,81,72,22,95,normal,normal,normal,5,0.18,1,0
2023-06-06 01:00:00,cpe-ro-30,Router,Tokyo,1463,0,1,0,0,0.7034658031132419,46.00885301113918,0.983182617116092,11.996883942360766,False,False,cpe-ro-30,degraded,partial_down,down,392,146,100,86,normal,failed,normal,1,0.94,0,0
2023-06-06 01:00:00,ce-ro-3,Router,Tokyo,1802,0,1,0,0,0.21561579763684924,45.6889363888187,10.691221835315487,12.097978288132243,False,False,ce-ro-3,up,partial_down,down,399,185,64,52,normal,normal,normal,2,0.96,0,0
2023-06-06 01:00:00,cpe-ro-41,Router,Sydney,1481,0,0,0,0,0.13379613705379778,57.17343028866279,0.9952176878477296,11.784211726724893,False,False,cpe-ro-41,up,all_up,down,14,102,69,22,normal,normal,normal,2,1.0,0,0
2023-06-06 01:00:00,core-sw-2,Switch,Sydney,1254,0,0,0,0,0.04547615957787866,58.292473925775724,0.9761749267161801,11.895198460802755,False,False,cpe-ro-38,up,all_up,up,243,274,91,47,normal,normal,normal,1,0.57,0,0
2023-06-06 01:00:00,cpe-sw-3,Switch,Tokyo,1060,0,0,0,0,0.0576440045819183,57.1934926559898,1.015671871133864,11.897544304763429,False,False,ce-ro-13,up,all_up,down,373,220,55,98,normal,normal,normal,5,0.27,0,0
2023-06-06 01:00:00,ce-ro-5,Router,London,420,1,1,0,1,2.7352852170807074,48.725545690231286,1.0830144085152118,10.665050789010635,False,False,ce-ro-5,up,partial_down,down,350,274,52,41,normal,normal,normal,4,0.3,1,0
2023-06-06 01:00:00,core-sw-3,Switch,London,1293,0,1,0,0,1.2838042072776372,45.40521585418742,1.0426638854297876,11.983659401902178,False,False,ce-ro-9,up,all_up,down,140,310,93,62,normal,normal,normal,3,0.78,0,0
2023-06-06 01:00:00,cpe-ro-18,Router,New York,823,0,1,0,0,1.4409474428280957,46.32365623211534,1.1019797574617762,11.99588084112978,False,False,cpe-ro-18,down,all_up,up,289,210,46,64,normal,normal,normal,1,0.44,0,0
2023-06-06 01:00:00,cpe-ro-42,Router,Tokyo,406,1,1,0,1,3.209387601908592,47.06187779274392,2.57744721543244,10.257629526086685,False,False,cpe-ro-42,up,all_down,up,396,100,78,75,normal,normal,normal,0,0.62,1,0
2023-06-06 01:00:00,cpe-sw-9,Switch,New York,1322,0,1,0,0,0.8821210875823838,46.251231040790216,1.0793878779821842,12.082390408782961,False,False,ce-ro-10,up,all_up,up,111,51,31,99,normal,failed,normal,0,0.85,0,0
2023-06-06 01:00:00,cpe-sw-18,Switch,Frankfurt,1054,0,0,0,0,0.10884040406099779,56.087698019996324,1.043776092547716,12.08913790355643,False,False,cpe-ro-35,up,partial_down,down,359,39,38,50,normal,normal,normal,0,0.37,0,0
2023-06-06 01:00:00,cpe-ro-11,Router,Frankfurt,134,0,0,0,0,0.07355929095043034,59.29120841347963,0.991662812998337,12.195594305111321,False,False,cpe-ro-11,down,partial_down,up,32,201,69,91,normal,normal,normal,2,0.85,0,0
2023-06-06 01:00:00,core-ro-7,Router,Frankfurt,681,1,1,1,1,2.115502999900496,48.10310132926556,41.73037681645778,10.158560425691219,False,False,core-ro-7,up,partial_down,up,95,345,47,31,critical,normal,normal,3,0.08,1,0
2023-06-06 01:00:00,ce-ro-1,Router,London,1263,1,1,0,0,2.8181968059400098,45.16220139258261,0.9787809527611714,12.192881046313879,False,True,ce-ro-1,up,all_up,up,309,356,85,87,normal,normal,normal,0,0.48,0,0
2023-06-06 01:00:00,cpe-ro-32,Router,Sydney,1379,0,1,0,1,0.8220534297346803,46.90073653368021,10.514918633317267,10.262940788792152,False,False,cpe-ro-32,degraded,all_up,down,183,123,90,88,normal,normal,normal,3,0.19,0,0
2023-06-06 01:00:00,cpe-ro-10,Router,New York,1185,0,0,0,1,0.9153135292798201,58.66186156709218,10.458568383973361,10.459646622443337,False,False,cpe-ro-10,up,partial_down,testing,190,400,31,40,normal,failed,normal,1,0.6,0,0
2023-06-06 01:00:00,core-ro-1,Router,New York,1333,0,1,0,0,0.7530156199070851,45.6594674769679,5.370997267646993,11.992894768075313,False,False,core-ro-1,up,all_up,down,25,199,48,41,normal,normal,warning,3,0.33,0,0
2023-06-06 01:00:00,cpe-ro-35,Router,London,1343,0,1,0,1,1.4277727203281616,46.160020289344956,10.646109608396477,10.02509685367389,False,False,cpe-ro-35,up,all_up,up,66,223,84,82,normal,normal,normal,3,0.6,0,0
2023-06-06 01:00:00,cpe-ro-5,Router,Frankfurt,698,0,0,0,1,0.047672948529288835,58.39744578293182,5.284933514996431,10.010799574199352,False,False,cpe-ro-5,up,all_up,up,219,93,56,46,normal,normal,normal,4,0.96,0,0
2023-06-06 01:00:00,cpe-sw-2,Switch,Frankfurt,1525,1,0,1,0,2.316074610384815,58.06808061400653,41.89569193163834,11.986594675706923,False,False,cpe-ro-41,up,all_up,up,384,254,70,36,critical,normal,normal,5,0.08,1,0
2023-06-06 01:00:00,cpe-ro-37,Router,Tokyo,1756,0,0,0,1,0.18350252807972173,55.785409828822466,2.6583787295762473,10.340256316585794,False,False,cpe-ro-37,degraded,partial_down,down,77,232,51,94,normal,normal,normal,2,0.05,0,0
2023-06-06 01:00:00,pe-ro-2,Router,Tokyo,139,0,0,0,0,0.14502426593309586,58.47027511143525,1.0436227380416414,11.77868782612998,False,False,pe-ro-2,degraded,all_up,up,275,390,92,31,normal,warning,normal,0,0.81,0,0
2023-06-06 01:00:00,ce-ro-13,Router,Frankfurt,1679,0,0,0,0,0.1764570842731816,58.26304615940527,1.0008721211272356,11.773763458893697,False,False,ce-ro-13,down,all_up,testing,306,187,39,92,normal,normal,normal,0,0.28,0,0
2023-06-06 01:00:00,pe-ro-8,Router,Frankfurt,1697,0,0,0,0,0.05686676846962001,59.196792954215084,0.9926365986899691,11.797198232779808,False,False,pe-ro-8,up,partial_down,up,273,138,30,26,normal,normal,warning,0,0.02,0,0
2023-06-06 01:00:00,cpe-ro-36,Router,Sydney,632,0,0,0,0,0.13716112905456146,58.2736371100548,1.0313169452725182,12.189303031436182,False,False,cpe-ro-36,up,all_up,up,139,205,96,98,normal,normal,normal,2,0.87,0,0
2023-06-06 01:00:00,cpe-ro-24,Router,Sydney,1011,1,0,1,1,2.4249603289919994,59.58485290052415,42.22389421232492,10.088617122414199,False,False,cpe-ro-24,up,all_up,testing,36,367,34,22,warning,normal,normal,2,0.59,1,0
2023-06-06 01:00:00,ce-ro-23,Router,Sydney,752,0,1,0,1,0.6517673165301644,45.69965334830865,10.567701280218085,10.057214427760428,False,False,ce-ro-23,degraded,partial_down,down,236,315,20,60,normal,normal,normal,1,0.88,0,0
2023-06-06 01:00:00,core-ro-8,Router,Sydney,952,0,1,0,1,1.5607068806512523,46.484034523609566,10.668517744051547,10.245435244502573,False,False,core-ro-8,up,all_up,down,279,235,35,47,normal,normal,normal,1,0.79,0,0
2023-06-06 01:00:00,cpe-ro-15,Router,Tokyo,1795,0,0,0,1,1.357876256491665,54.593350440972756,20.782886073101025,10.196755129389906,False,False,cpe-ro-15,up,all_up,up,289,325,61,50,normal,normal,normal,2,0.76,0,0
2023-06-06 01:00:00,cpe-ro-40,Router,London,1805,0,1,0,0,0.21236042339745273,47.99105248217641,1.0869324262401627,11.883932130328208,False,False,cpe-ro-40,up,all_up,up,33,70,84,35,warning,normal,normal,5,0.26,0,0
2023-06-06 01:00:00,cpe-sw-11,Switch,Sydney,939,1,0,1,1,3.268993445504495,57.19274061946835,42.664805994385965,10.121057781516491,False,False,cpe-ro-26,up,all_down,down,349,426,98,99,critical,failed,failed,4,0.52,0,1
2023-06-06 01:00:00,cpe-ro-38,Router,Sydney,103,0,0,0,0,0.21261587914429314,58.98099563918075,5.2824372222986895,11.786522396846214,False,False,cpe-ro-38,up,all_up,up,325,125,32,51,warning,normal,failed,2,0.38,0,0
2023-06-06 01:00:00,cpe-ro-22,Router,New York,669,0,1,0,0,0.28827817977823167,48.1056724868804,5.126464290010161,11.99900417300144,False,False,cpe-ro-22,up,all_up,down,85,57,44,37,normal,normal,normal,3,0.09,0,0
2023-06-06 01:00:00,cpe-ro-23,Router,Sydney,1394,0,1,1,1,1.5227299698311225,47.59622740891888,41.949226083739944,10.203176597194304,False,False,cpe-ro-23,up,all_up,up,325,294,29,61,warning,normal,normal,5,0.27,1,0
2023-06-06 01:00:00,cpe-sw-27,Switch,Tokyo,587,0,0,0,0,0.05187182670769759,58.396805535757075,1.0068918392541089,11.896167804897871,False,False,cpe-ro-25,degraded,all_up,up,242,135,51,58,normal,normal,normal,2,0.72,0,0
2023-06-06 01:00:00,core-ro-2,Router,Sydney,746,1,1,0,0,3.3989473521131623,48.13841029806166,1.0405350963117106,11.9954410846897,False,False,core-ro-2,up,all_down,testing,366,374,55,24,normal,warning,normal,3,0.47,1,0
2023-06-06 01:00:00,cpe-fw-11,Firewall,New York,15,0,1,0,1,0.3642626302149405,45.952390828405434,5.264591209333118,10.164940589436709,False,False,cpe-ro-33,up,all_up,up,324,59,91,67,normal,normal,normal,1,0.03,0,0
2023-06-06 01:00:00,core-ro-3,Router,New York,984,0,1,0,1,0.6581770848404137,48.0242855155903,1.0130335426402612,10.390255018928697,False,False,core-ro-3,up,partial_down,up,119,395,46,84,normal,normal,failed,0,0.94,0,0
2023-06-06 01:00:00,cpe-ro-21,Router,Frankfurt,1292,0,1,0,0,0.7137233514954656,47.36173515887984,1.0218814131839904,12.096182476411945,False,False,cpe-ro-21,up,all_up,down,380,231,44,70,normal,warning,normal,2,0.41,0,0
2023-06-06 01:00:00,core-ro-4,Router,Sydney,558,0,0,0,0,0.0655415236363456,59.09004259725922,1.0804991064004237,11.89409771839705,False,False,core-ro-4,up,all_up,down,296,77,29,39,normal,normal,normal,0,0.35,0,0
2023-06-06 01:00:00,core-ro-5,Router,Sydney,1297,0,1,0,1,0.7294879121526588,48.90707597429668,10.503657341403816,10.345746944829036,False,False,core-ro-5,up,partial_down,up,61,24,55,75,normal,normal,warning,0,0.6,0,0
2023-06-06 01:00:00,cpe-ro-19,Router,Frankfurt,811,0,1,0,0,0.7545908236893754,45.60903062451966,5.250093052452404,11.99841810245039,False,False,cpe-ro-19,down,partial_down,up,340,139,24,79,normal,normal,normal,4,0.42,0,0
2023-06-06 01:00:00,core-ro-6,Router,London,1234,0,1,0,1,0.40003322326288293,44.20789749338503,21.217542347467607,10.394433702696665,False,False,core-ro-6,up,all_up,up,54,115,22,22,normal,normal,normal,5,0.02,0,0
2023-06-06 01:00:00,cpe-sw-29,Switch,New York,384,0,1,0,1,0.4419946282092916,47.06488637020096,10.482556414974937,10.481659739101351,False,False,ce-ro-8,up,partial_down,up,146,0,27,60,normal,normal,failed,4,0.6,0,0
2023-06-06 01:00:00,cpe-sw-26,Switch,London,363,0,0,0,0,0.12459379763828904,59.79522296529903,1.041398966061719,11.889160369295372,False,False,cpe-ro-17,down,all_down,down,319,5,59,81,normal,normal,normal,0,0.08,0,0
2023-06-06 01:00:00,cpe-sw-30,Switch,Frankfurt,547,1,1,0,0,2.7173073682603572,48.136140209193435,1.087076484641452,12.092154899190524,False,False,ce-ro-20,up,partial_down,down,251,284,58,31,normal,normal,warning,4,0.23,1,0
2023-06-06 01:00:00,cpe-sw-31,Switch,Sydney,596,0,1,0,0,0.2911213887340265,45.37049556496825,1.0225276699832546,11.985436515799417,False,False,cpe-ro-1,up,partial_down,up,190,372,22,48,normal,normal,normal,2,0.94,0,0
2023-06-06 01:00:00,cpe-sw-35,Switch,Frankfurt,1091,0,1,0,1,1.11723063741617,47.946038703003715,20.774153764626934,10.035777206214007,False,False,ce-ro-13,down,all_up,up,214,219,77,22,normal,normal,normal,2,0.07,0,0
2023-06-06 01:00:00,cpe-sw-32,Switch,Sydney,391,0,0,0,0,0.3688187408885175,57.59122132974954,5.314594549329993,12.188868693785901,False,False,cpe-ro-25,up,all_up,up,68,106,30,98,normal,normal,warning,2,0.43,0,0
2023-06-06 01:00:00,cpe-ro-13,Router,London,601,1,1,0,1,2.678519031458088,45.29250454850008,21.490371455849367,10.129291256929532,False,False,cpe-ro-13,up,all_down,down,368,24,51,99,normal,normal,normal,3,0.38,1,0
2023-06-06 01:00:00,cpe-sw-28,Switch,Frankfurt,1536,1,0,1,1,3.2820010594522495,55.18945595298594,42.25865623276655,10.076849273861871,False,False,cpe-ro-36,up,partial_down,down,368,435,90,92,critical,failed,failed,4,0.86,0,1
2023-06-06 01:00:00,cpe-sw-40,Switch,New York,1320,0,1,0,0,1.6563316087196758,45.97371820557333,0.9482517544996529,11.9979952188745,False,False,ce-ro-19,up,all_up,down,56,399,59,61,normal,normal,normal,0,0.55,0,0
2023-06-06 01:15:00,ce-ro-2,Router,London,695,0,1,0,1,0.22823386389570244,46.06473976861289,20.816974376144717,10.10166809785626,False,False,ce-ro-2,up,all_up,up,146,29,53,86,normal,warning,normal,0,0.57,0,0
2023-06-06 01:15:00,cpe-sw-12,Switch,New York,1139,0,1,0,0,0.3601531898992581,48.31508335809303,20.938062020678736,12.084281495810812,False,False,cpe-ro-41,up,partial_down,down,79,139,75,97,normal,normal,normal,0,0.56,0,0
2023-06-06 01:15:00,cpe-sw-4,Switch,Sydney,293,0,1,1,1,0.15373724868903627,46.63375760633992,41.288503205515624,10.092642401486948,False,False,pe-ro-5,up,all_down,down,322,450,95,93,critical,failed,failed,4,0.87,1,1
2023-06-06 01:15:00,ce-ro-24,Router,London,551,0,1,0,1,0.2169439509498285,47.31773629957607,10.45395914869174,10.253496120726975,False,False,ce-ro-24,degraded,all_up,down,323,25,27,21,warning,normal,normal,5,0.24,0,0
2023-06-06 01:15:00,cpe-sw-10,Switch,London,457,0,1,0,1,0.6830367266396802,46.17216226126081,10.34476640586969,10.461667561156764,False,False,ce-ro-22,up,all_up,up,261,28,68,93,normal,warning,normal,0,0.99,0,0
2023-06-06 01:15:00,ce-ro-21,Router,London,630,0,0,0,0,0.12392436421214612,55.37839868764869,0.5629209071798985,12.077484773324676,False,False,ce-ro-21,up,partial_down,up,250,114,29,54,normal,normal,warning,4,0.42,0,0
2023-06-06 01:15:00,ce-ro-17,Router,Sydney,581,0,1,0,0,1.5998364622563939,45.37192562512468,2.5831637522532427,12.093158058315462,False,False,ce-ro-17,degraded,partial_down,up,166,70,41,57,warning,normal,normal,2,0.8,0,0
2023-06-06 01:15:00,ce-ro-8,Router,London,356,0,0,0,0,0.3693252681221163,59.094468030739215,0.5091572805111433,11.898096366184587,False,False,ce-ro-8,up,all_up,up,74,247,61,44,normal,warning,normal,5,0.87,0,0
2023-06-06 01:15:00,ce-ro-14,Router,New York,1191,0,1,0,0,0.1890240801875064,47.37964565026297,21.27518810905414,11.792247601318618,False,False,ce-ro-14,up,partial_down,down,104,29,91,82,normal,normal,normal,1,0.63,0,0
2023-06-06 01:15:00,cpe-ro-4,Router,New York,793,0,1,0,1,0.17510040383266703,44.99437861277785,1.3106662511723646,10.04843841027135,False,False,cpe-ro-4,degraded,all_down,up,343,159,98,63,normal,warning,normal,5,0.83,0,0
2023-06-06 01:15:00,cpe-sw-6,Switch,New York,1575,0,0,0,1,0.615891666078559,56.95267858798037,10.589688841906167,10.35682350077825,False,False,pe-ro-2,degraded,partial_down,up,148,164,84,98,normal,normal,failed,5,0.48,0,0
2023-06-06 01:15:00,core-sw-1,Switch,London,341,0,1,0,1,1.4264160736253986,48.5743334267738,20.823821471157427,10.00715098757724,False,False,cpe-ro-1,up,all_up,down,386,347,44,84,normal,normal,normal,1,0.08,0,0
2023-06-06 01:15:00,cpe-sw-1,Switch,Frankfurt,324,0,0,0,1,0.028474349990656383,55.888245949094674,2.6883014621535724,10.738092814191514,False,False,ce-ro-20,up,partial_down,up,336,164,69,28,normal,warning,normal,0,0.44,0,0
2023-06-06 01:15:00,cpe-sw-7,Switch,Frankfurt,1779,1,0,1,0,2.2022554693979477,59.387833861068636,41.47338816415574,12.080961332453734,False,False,cpe-ro-42,up,all_up,down,302,318,76,23,warning,normal,normal,4,0.89,1,0
2023-06-06 01:15:00,cpe-sw-5,Switch,Sydney,268,0,1,0,1,0.058706770244447336,44.88808929291212,2.5786406808531996,10.000136250334778,False,False,pe-ro-8,up,all_up,testing,96,123,55,83,warning,normal,normal,1,0.92,0,0
2023-06-06 01:15:00,ce-ro-10,Router,Tokyo,585,0,1,0,0,0.1994441622207639,45.79790811507458,5.160267605252166,11.898506713062355,False,False,ce-ro-10,up,all_up,testing,103,387,66,47,normal,normal,normal,3,0.7,0,0
2023-06-06 01:15:00,ce-ro-6,Router,Tokyo,1457,1,0,0,0,2.7894132651556793,57.17998173643021,0.5541988502138988,12.078549314469191,False,False,ce-ro-6,up,partial_down,down,62,38,35,40,normal,normal,normal,3,0.29,1,0
2023-06-06 01:15:00,ce-ro-22,Router,Sydney,313,0,0,1,1,0.21311748686021487,57.980683974109326,41.182788514379034,10.02846726408599,False,False,ce-ro-22,up,all_down,down,437,391,100,92,critical,failed,failed,5,0.66,0,1
2023-06-06 01:15:00,cpe-sw-8,Switch,New York,361,0,1,0,1,1.6935962855462117,46.52047536912893,21.071802893757543,10.03761501792461,False,False,cpe-ro-6,up,all_up,up,204,312,49,47,normal,normal,normal,3,0.99,0,0
2023-06-06 01:15:00,core-sw-7,Switch,London,1148,0,1,0,1,1.571017245294797,46.58311286375528,5.3571474706464794,10.38031525359331,False,False,ce-ro-13,up,all_up,down,232,400,21,92,normal,normal,normal,3,0.19,0,0
2023-06-06 01:15:00,cpe-ro-6,Router,London,983,0,1,0,1,0.8141007368022815,46.69123667252286,10.399631150650245,10.273041476563959,False,False,cpe-ro-6,up,all_up,down,67,389,35,72,normal,normal,normal,4,0.31,0,0
2023-06-06 01:15:00,cpe-sw-24,Switch,London,1243,1,1,1,1,2.7137894671620466,47.39568690303787,42.04707646581647,10.307257346799135,False,False,cpe-ro-12,up,partial_down,down,342,437,96,90,critical,failed,failed,5,0.36,1,1
2023-06-06 01:15:00,cpe-ro-28,Router,Tokyo,1422,0,1,0,1,0.8284533118605131,46.23774022748447,21.213919498573727,10.086335823928383,True,False,cpe-ro-28,up,all_up,down,134,274,22,35,normal,normal,normal,2,0.14,0,0
2023-06-06 01:15:00,core-sw-4,Switch,Frankfurt,1622,0,0,0,1,0.11954226314994873,58.793163722312656,5.228850392084758,10.07142650317691,False,False,ce-ro-2,up,all_up,down,259,269,44,81,normal,normal,normal,5,0.34,0,0
2023-06-06 01:15:00,ce-ro-15,Router,Tokyo,962,0,1,1,1,0.8649847618846955,45.225512922476625,41.05672347435574,10.04587071514317,False,False,ce-ro-15,up,all_down,down,462,447,95,98,critical,failed,failed,5,0.93,0,1
2023-06-06 01:15:00,ce-ro-20,Router,Tokyo,1196,0,0,0,0,0.02449492209914208,55.59826200246403,5.219734097164199,12.09851157833049,False,False,ce-ro-20,up,all_up,down,221,349,69,100,normal,normal,normal,3,0.11,0,0
2023-06-06 01:15:00,ce-ro-19,Router,Tokyo,245,0,0,0,0,0.05349654884777181,58.88246169118708,0.515206739226314,11.985511710709659,False,False,ce-ro-19,degraded,all_up,up,226,20,76,47,normal,normal,normal,3,0.8,0,0
2023-06-06 01:15:00,cpe-ro-27,Router,Sydney,1188,1,0,1,1,2.402125083221699,58.86335809044272,42.41785730645293,10.196077791114627,False,False,cpe-ro-27,up,all_up,testing,346,220,74,36,critical,normal,normal,1,0.86,1,0
2023-06-06 01:15:00,cpe-ro-31,Router,London,100,1,1,0,0,2.8631802338371477,46.569943314413166,0.5072115262339703,11.895666635188464,False,False,cpe-ro-31,up,all_down,down,46,93,62,72,warning,normal,warning,0,0.08,1,0
